,sentence_id,sentence,target,category,polarity,category_polarity,entailed,start,end
1817,1052,"The Four Seasons has history and it is a sort of landmark of New York City restaurants , but trust me , they will charge you through the nose just so that you can say ""I 've been to the four seasons restaurant"" .",The Four Seasons,restaurant miscellaneous,neutral,restaurant miscellaneous neutral,yes,0,15
1818,1052,"The Four Seasons has history and it is a sort of landmark of New York City restaurants , but trust me , they will charge you through the nose just so that you can say ""I 've been to the four seasons restaurant"" .",The Four Seasons,restaurant prices,positive,restaurant prices positive,no,0,0
1819,1052,"The Four Seasons has history and it is a sort of landmark of New York City restaurants , but trust me , they will charge you through the nose just so that you can say ""I 've been to the four seasons restaurant"" .",The Four Seasons,restaurant prices,negative,restaurant prices negative,yes,0,15
1820,1052,"The Four Seasons has history and it is a sort of landmark of New York City restaurants , but trust me , they will charge you through the nose just so that you can say ""I 've been to the four seasons restaurant"" .",The Four Seasons,restaurant prices,neutral,restaurant prices neutral,no,0,0
1821,1054,The environment is very upscale and you will see a lot of rich guys with trophy wives or just highly paid escorts .,environment,ambience general,positive,ambience general positive,no,0,0
1822,1054,The environment is very upscale and you will see a lot of rich guys with trophy wives or just highly paid escorts .,environment,ambience general,negative,ambience general negative,no,0,0
1823,1054,The environment is very upscale and you will see a lot of rich guys with trophy wives or just highly paid escorts .,environment,ambience general,neutral,ambience general neutral,yes,4,14
1824,1059,I literally just got back home after visiting Casa La Femme and was so offended by my visit felt it necessary to try and warn other diners who value their money and time .,Casa La Femme,restaurant general,positive,restaurant general positive,no,0,0
1825,1059,I literally just got back home after visiting Casa La Femme and was so offended by my visit felt it necessary to try and warn other diners who value their money and time .,Casa La Femme,restaurant general,negative,restaurant general negative,yes,46,58
1826,1059,I literally just got back home after visiting Casa La Femme and was so offended by my visit felt it necessary to try and warn other diners who value their money and time .,Casa La Femme,restaurant general,neutral,restaurant general neutral,no,0,0
1827,1059,I literally just got back home after visiting Casa La Femme and was so offended by my visit felt it necessary to try and warn other diners who value their money and time .,Casa La Femme,restaurant prices,positive,restaurant prices positive,no,0,0
1828,1059,I literally just got back home after visiting Casa La Femme and was so offended by my visit felt it necessary to try and warn other diners who value their money and time .,Casa La Femme,restaurant prices,negative,restaurant prices negative,yes,46,58
1829,1059,I literally just got back home after visiting Casa La Femme and was so offended by my visit felt it necessary to try and warn other diners who value their money and time .,Casa La Femme,restaurant prices,neutral,restaurant prices neutral,no,0,0
1830,1060,We did arrive late for our reservation so I can not complain too much about the wait for a table .,wait,service general,positive,service general positive,no,0,0
1831,1060,We did arrive late for our reservation so I can not complain too much about the wait for a table .,wait,service general,negative,service general negative,no,0,0
1832,1060,We did arrive late for our reservation so I can not complain too much about the wait for a table .,wait,service general,neutral,service general neutral,yes,80,83
1833,1068,I would not expect this for a $55 dinner .,dinner,food quality,positive,food quality positive,no,0,0
1834,1068,I would not expect this for a $55 dinner .,dinner,food quality,negative,food quality negative,yes,34,39
1835,1068,I would not expect this for a $55 dinner .,dinner,food quality,neutral,food quality neutral,no,0,0
1836,1068,I would not expect this for a $55 dinner .,dinner,food prices,positive,food prices positive,no,0,0
1837,1068,I would not expect this for a $55 dinner .,dinner,food prices,negative,food prices negative,yes,34,39
1838,1068,I would not expect this for a $55 dinner .,dinner,food prices,neutral,food prices neutral,no,0,0
1839,1074,"Not much of a selection of bottled beer either , we went with Brahma .",selection of bottled beer,drinks style_options,positive,drinks style_options positive,no,0,0
1840,1074,"Not much of a selection of bottled beer either , we went with Brahma .",selection of bottled beer,drinks style_options,negative,drinks style_options negative,yes,14,38
1841,1074,"Not much of a selection of bottled beer either , we went with Brahma .",selection of bottled beer,drinks style_options,neutral,drinks style_options neutral,no,0,0
1842,1076,"The lobster knuckles (special of the day) were ok , but pretty tasteless .",lobster knuckles,food style_options,positive,food style_options positive,no,0,0
1843,1076,"The lobster knuckles (special of the day) were ok , but pretty tasteless .",lobster knuckles,food style_options,negative,food style_options negative,no,0,0
1844,1076,"The lobster knuckles (special of the day) were ok , but pretty tasteless .",lobster knuckles,food style_options,neutral,food style_options neutral,yes,4,19
1845,1076,"The lobster knuckles (special of the day) were ok , but pretty tasteless .",lobster knuckles,food quality,positive,food quality positive,no,0,0
1846,1076,"The lobster knuckles (special of the day) were ok , but pretty tasteless .",lobster knuckles,food quality,negative,food quality negative,yes,4,19
1847,1076,"The lobster knuckles (special of the day) were ok , but pretty tasteless .",lobster knuckles,food quality,neutral,food quality neutral,no,0,0
1848,1080,I heard the lobster roll was excellent .,lobster roll,food quality,positive,food quality positive,yes,12,23
1849,1080,I heard the lobster roll was excellent .,lobster roll,food quality,negative,food quality negative,no,0,0
1850,1080,I heard the lobster roll was excellent .,lobster roll,food quality,neutral,food quality neutral,no,0,0
1851,1083,Great Indian food,Indian food,food quality,positive,food quality positive,yes,6,16
1852,1083,Great Indian food,Indian food,food quality,negative,food quality negative,no,0,0
1853,1083,Great Indian food,Indian food,food quality,neutral,food quality neutral,no,0,0
1854,1087,"Also , waiters try to push more food on you , like suggest things as if they are complimentary when they actually cost $ .",waiters,service general,positive,service general positive,no,0,0
1855,1087,"Also , waiters try to push more food on you , like suggest things as if they are complimentary when they actually cost $ .",waiters,service general,negative,service general negative,yes,7,13
1856,1087,"Also , waiters try to push more food on you , like suggest things as if they are complimentary when they actually cost $ .",waiters,service general,neutral,service general neutral,no,0,0
1857,1097,"It wasn't as if this restaurant had any major bragging points before hand , but now it's simply repulsive .",restaurant,restaurant general,positive,restaurant general positive,no,0,0
1858,1097,"It wasn't as if this restaurant had any major bragging points before hand , but now it's simply repulsive .",restaurant,restaurant general,negative,restaurant general negative,yes,21,30
1859,1097,"It wasn't as if this restaurant had any major bragging points before hand , but now it's simply repulsive .",restaurant,restaurant general,neutral,restaurant general neutral,no,0,0
1860,1100,The service was spectacular as the waiter knew everything about the menu and his recommendations were amazing !,service,service general,positive,service general positive,yes,4,10
1861,1100,The service was spectacular as the waiter knew everything about the menu and his recommendations were amazing !,service,service general,negative,service general negative,no,0,0
1862,1100,The service was spectacular as the waiter knew everything about the menu and his recommendations were amazing !,service,service general,neutral,service general neutral,no,0,0
1863,1100,The service was spectacular as the waiter knew everything about the menu and his recommendations were amazing !,waiter,service general,positive,service general positive,yes,35,40
1864,1100,The service was spectacular as the waiter knew everything about the menu and his recommendations were amazing !,waiter,service general,negative,service general negative,no,0,0
1865,1100,The service was spectacular as the waiter knew everything about the menu and his recommendations were amazing !,waiter,service general,neutral,service general neutral,no,0,0
1866,1104,The nakgi-bokum was horrible .,nakgi-bokum,food quality,positive,food quality positive,no,0,0
1867,1104,The nakgi-bokum was horrible .,nakgi-bokum,food quality,negative,food quality negative,yes,4,14
1868,1104,The nakgi-bokum was horrible .,nakgi-bokum,food quality,neutral,food quality neutral,no,0,0
1869,1110,The wife had the risotto which was amazing .,risotto,food quality,positive,food quality positive,yes,17,23
1870,1110,The wife had the risotto which was amazing .,risotto,food quality,negative,food quality negative,no,0,0
1871,1110,The wife had the risotto which was amazing .,risotto,food quality,neutral,food quality neutral,no,0,0
1872,1120,"If you’re planning to come here , make sure that your date is someone whom you really like since you’ll be ushered to private booths where there will be no people or food watching (choose the ones on the ground level that have glass ceilings so you may see the stars in the sky ! ) .",private booths,ambience general,positive,ambience general positive,yes,118,131
1873,1120,"If you’re planning to come here , make sure that your date is someone whom you really like since you’ll be ushered to private booths where there will be no people or food watching (choose the ones on the ground level that have glass ceilings so you may see the stars in the sky ! ) .",private booths,ambience general,negative,ambience general negative,no,0,0
1874,1120,"If you’re planning to come here , make sure that your date is someone whom you really like since you’ll be ushered to private booths where there will be no people or food watching (choose the ones on the ground level that have glass ceilings so you may see the stars in the sky ! ) .",private booths,ambience general,neutral,ambience general neutral,no,0,0
1875,1120,"If you’re planning to come here , make sure that your date is someone whom you really like since you’ll be ushered to private booths where there will be no people or food watching (choose the ones on the ground level that have glass ceilings so you may see the stars in the sky ! ) .",glass ceilings,ambience general,positive,ambience general positive,yes,227,240
1876,1120,"If you’re planning to come here , make sure that your date is someone whom you really like since you’ll be ushered to private booths where there will be no people or food watching (choose the ones on the ground level that have glass ceilings so you may see the stars in the sky ! ) .",glass ceilings,ambience general,negative,ambience general negative,no,0,0
1877,1120,"If you’re planning to come here , make sure that your date is someone whom you really like since you’ll be ushered to private booths where there will be no people or food watching (choose the ones on the ground level that have glass ceilings so you may see the stars in the sky ! ) .",glass ceilings,ambience general,neutral,ambience general neutral,no,0,0
1878,1126,"For desserts , we tried the frozen black sesame mousse (interesting but not extraordinary) and matcha (powdered green tea) and blueberry cheesecake , which was phenomenal .",frozen black sesame mousse,food quality,positive,food quality positive,no,0,0
1879,1126,"For desserts , we tried the frozen black sesame mousse (interesting but not extraordinary) and matcha (powdered green tea) and blueberry cheesecake , which was phenomenal .",frozen black sesame mousse,food quality,negative,food quality negative,no,0,0
1880,1126,"For desserts , we tried the frozen black sesame mousse (interesting but not extraordinary) and matcha (powdered green tea) and blueberry cheesecake , which was phenomenal .",frozen black sesame mousse,food quality,neutral,food quality neutral,yes,28,53
1881,1126,"For desserts , we tried the frozen black sesame mousse (interesting but not extraordinary) and matcha (powdered green tea) and blueberry cheesecake , which was phenomenal .",matcha (powdered green tea) and blueberry cheesecake,food quality,positive,food quality positive,yes,95,146
1882,1126,"For desserts , we tried the frozen black sesame mousse (interesting but not extraordinary) and matcha (powdered green tea) and blueberry cheesecake , which was phenomenal .",matcha (powdered green tea) and blueberry cheesecake,food quality,negative,food quality negative,no,0,0
1883,1126,"For desserts , we tried the frozen black sesame mousse (interesting but not extraordinary) and matcha (powdered green tea) and blueberry cheesecake , which was phenomenal .",matcha (powdered green tea) and blueberry cheesecake,food quality,neutral,food quality neutral,no,0,0
1884,1144,This place is not inviting and the food is totally weird .,place,ambience general,positive,ambience general positive,no,0,0
1885,1144,This place is not inviting and the food is totally weird .,place,ambience general,negative,ambience general negative,yes,5,9
1886,1144,This place is not inviting and the food is totally weird .,place,ambience general,neutral,ambience general neutral,no,0,0
1887,1144,This place is not inviting and the food is totally weird .,food,food quality,positive,food quality positive,no,0,0
1888,1144,This place is not inviting and the food is totally weird .,food,food quality,negative,food quality negative,yes,35,38
1889,1144,This place is not inviting and the food is totally weird .,food,food quality,neutral,food quality neutral,no,0,0
1890,1150,A coworker and I tried Pacifico after work a few Fridays and loved it .,Pacifico,restaurant general,positive,restaurant general positive,yes,23,30
1891,1150,A coworker and I tried Pacifico after work a few Fridays and loved it .,Pacifico,restaurant general,negative,restaurant general negative,no,0,0
1892,1150,A coworker and I tried Pacifico after work a few Fridays and loved it .,Pacifico,restaurant general,neutral,restaurant general neutral,no,0,0
1893,1157,"A different server enhanced the fun , dumping our entrees in front of us halfway through our appetizer (which was delicious) .",server,service general,positive,service general positive,no,0,0
1894,1157,"A different server enhanced the fun , dumping our entrees in front of us halfway through our appetizer (which was delicious) .",server,service general,negative,service general negative,yes,12,17
1895,1157,"A different server enhanced the fun , dumping our entrees in front of us halfway through our appetizer (which was delicious) .",server,service general,neutral,service general neutral,no,0,0
1896,1157,"A different server enhanced the fun , dumping our entrees in front of us halfway through our appetizer (which was delicious) .",appetizer,food quality,positive,food quality positive,yes,93,101
1897,1157,"A different server enhanced the fun , dumping our entrees in front of us halfway through our appetizer (which was delicious) .",appetizer,food quality,negative,food quality negative,no,0,0
1898,1157,"A different server enhanced the fun , dumping our entrees in front of us halfway through our appetizer (which was delicious) .",appetizer,food quality,neutral,food quality neutral,no,0,0
1899,1177,It is quite a spectacular scene i'll give them that .,scene,ambience general,positive,ambience general positive,yes,26,30
1900,1177,It is quite a spectacular scene i'll give them that .,scene,ambience general,negative,ambience general negative,no,0,0
1901,1177,It is quite a spectacular scene i'll give them that .,scene,ambience general,neutral,ambience general neutral,no,0,0
1902,1201,"My father had the flank steak which was very good , and my mother had the swordfish .",flank steak,food quality,positive,food quality positive,yes,18,28
1903,1201,"My father had the flank steak which was very good , and my mother had the swordfish .",flank steak,food quality,negative,food quality negative,no,0,0
1904,1201,"My father had the flank steak which was very good , and my mother had the swordfish .",flank steak,food quality,neutral,food quality neutral,no,0,0
1905,1206,Here the hot dog is elevated to the level of a real entree with numerous variations available .,hot dog,food quality,positive,food quality positive,yes,9,15
1906,1206,Here the hot dog is elevated to the level of a real entree with numerous variations available .,hot dog,food quality,negative,food quality negative,no,0,0
1907,1206,Here the hot dog is elevated to the level of a real entree with numerous variations available .,hot dog,food quality,neutral,food quality neutral,no,0,0
1908,1206,Here the hot dog is elevated to the level of a real entree with numerous variations available .,hot dog,food style_options,positive,food style_options positive,yes,9,15
1909,1206,Here the hot dog is elevated to the level of a real entree with numerous variations available .,hot dog,food style_options,negative,food style_options negative,no,0,0
1910,1206,Here the hot dog is elevated to the level of a real entree with numerous variations available .,hot dog,food style_options,neutral,food style_options neutral,no,0,0
1911,1207,Great Atmosphere,Atmosphere,ambience general,positive,ambience general positive,yes,6,15
1912,1207,Great Atmosphere,Atmosphere,ambience general,negative,ambience general negative,no,0,0
1913,1207,Great Atmosphere,Atmosphere,ambience general,neutral,ambience general neutral,no,0,0
1914,1219,"The pasta was well cooked , didn't have enough sauce though or flavor .",pasta,food quality,positive,food quality positive,yes,4,8
1915,1219,"The pasta was well cooked , didn't have enough sauce though or flavor .",pasta,food quality,negative,food quality negative,no,0,0
1916,1219,"The pasta was well cooked , didn't have enough sauce though or flavor .",pasta,food quality,neutral,food quality neutral,no,0,0
1917,1219,"The pasta was well cooked , didn't have enough sauce though or flavor .",pasta,food quality,positive,food quality positive,no,0,0
1918,1219,"The pasta was well cooked , didn't have enough sauce though or flavor .",pasta,food quality,negative,food quality negative,yes,4,8
1919,1219,"The pasta was well cooked , didn't have enough sauce though or flavor .",pasta,food quality,neutral,food quality neutral,no,0,0
1920,1219,"The pasta was well cooked , didn't have enough sauce though or flavor .",pasta,food style_options,positive,food style_options positive,no,0,0
1921,1219,"The pasta was well cooked , didn't have enough sauce though or flavor .",pasta,food style_options,negative,food style_options negative,yes,4,8
1922,1219,"The pasta was well cooked , didn't have enough sauce though or flavor .",pasta,food style_options,neutral,food style_options neutral,no,0,0
1923,1223,"I was shocked that my friends wanted to stay after the waitress said , ""can I help you"" and ""how many are in your party . """,waitress,service general,positive,service general positive,no,0,0
1924,1223,"I was shocked that my friends wanted to stay after the waitress said , ""can I help you"" and ""how many are in your party . """,waitress,service general,negative,service general negative,yes,55,62
1925,1223,"I was shocked that my friends wanted to stay after the waitress said , ""can I help you"" and ""how many are in your party . """,waitress,service general,neutral,service general neutral,no,0,0
1926,15,Every time in New York I make it a point to visit Restaurant Saul on Smith Street .,Restaurant Saul,restaurant general,positive,restaurant general positive,yes,50,64
1927,15,Every time in New York I make it a point to visit Restaurant Saul on Smith Street .,Restaurant Saul,restaurant general,negative,restaurant general negative,no,0,0
1928,15,Every time in New York I make it a point to visit Restaurant Saul on Smith Street .,Restaurant Saul,restaurant general,neutral,restaurant general neutral,no,0,0
1929,30,"Don 't judge this place prima facie , you have to try it to believe it , a home away from home for the literate heart .",place,restaurant general,positive,restaurant general positive,yes,18,22
1930,30,"Don 't judge this place prima facie , you have to try it to believe it , a home away from home for the literate heart .",place,restaurant general,negative,restaurant general negative,no,0,0
1931,30,"Don 't judge this place prima facie , you have to try it to believe it , a home away from home for the literate heart .",place,restaurant general,neutral,restaurant general neutral,no,0,0
1932,34,This place has got to be the best japanese restaurant in the new york area .,place,restaurant general,positive,restaurant general positive,yes,5,9
1933,34,This place has got to be the best japanese restaurant in the new york area .,place,restaurant general,negative,restaurant general negative,no,0,0
1934,34,This place has got to be the best japanese restaurant in the new york area .,place,restaurant general,neutral,restaurant general neutral,no,0,0
1935,40,We took advanatage of the half price sushi deal on saturday so it was well worth it .,half price sushi deal,food quality,positive,food quality positive,yes,26,46
1936,40,We took advanatage of the half price sushi deal on saturday so it was well worth it .,half price sushi deal,food quality,negative,food quality negative,no,0,0
1937,40,We took advanatage of the half price sushi deal on saturday so it was well worth it .,half price sushi deal,food quality,neutral,food quality neutral,no,0,0
1938,40,We took advanatage of the half price sushi deal on saturday so it was well worth it .,half price sushi deal,food prices,positive,food prices positive,yes,26,46
1939,40,We took advanatage of the half price sushi deal on saturday so it was well worth it .,half price sushi deal,food prices,negative,food prices negative,no,0,0
1940,40,We took advanatage of the half price sushi deal on saturday so it was well worth it .,half price sushi deal,food prices,neutral,food prices neutral,no,0,0
1941,48,"The service varys from day to day- sometimes they're very nice , and sometimes not .",service,service general,positive,service general positive,no,0,0
1942,48,"The service varys from day to day- sometimes they're very nice , and sometimes not .",service,service general,negative,service general negative,yes,4,10
1943,48,"The service varys from day to day- sometimes they're very nice , and sometimes not .",service,service general,neutral,service general neutral,no,0,0
1944,55,"Once you step into Cosette , you're miraculously in a small , off-the-beaten path Parisian bistro .",Cosette,ambience general,positive,ambience general positive,yes,19,25
1945,55,"Once you step into Cosette , you're miraculously in a small , off-the-beaten path Parisian bistro .",Cosette,ambience general,negative,ambience general negative,no,0,0
1946,55,"Once you step into Cosette , you're miraculously in a small , off-the-beaten path Parisian bistro .",Cosette,ambience general,neutral,ambience general neutral,no,0,0
1947,71,"Leon is an East Village gem : casual but hip , with well prepared basic French bistro fare , good specials , a warm and lively atmosphere .",Leon,restaurant general,positive,restaurant general positive,yes,0,3
1948,71,"Leon is an East Village gem : casual but hip , with well prepared basic French bistro fare , good specials , a warm and lively atmosphere .",Leon,restaurant general,negative,restaurant general negative,no,0,0
1949,71,"Leon is an East Village gem : casual but hip , with well prepared basic French bistro fare , good specials , a warm and lively atmosphere .",Leon,restaurant general,neutral,restaurant general neutral,no,0,0
1950,71,"Leon is an East Village gem : casual but hip , with well prepared basic French bistro fare , good specials , a warm and lively atmosphere .",Leon,ambience general,positive,ambience general positive,yes,0,3
1951,71,"Leon is an East Village gem : casual but hip , with well prepared basic French bistro fare , good specials , a warm and lively atmosphere .",Leon,ambience general,negative,ambience general negative,no,0,0
1952,71,"Leon is an East Village gem : casual but hip , with well prepared basic French bistro fare , good specials , a warm and lively atmosphere .",Leon,ambience general,neutral,ambience general neutral,no,0,0
1953,71,"Leon is an East Village gem : casual but hip , with well prepared basic French bistro fare , good specials , a warm and lively atmosphere .",specials,food quality,positive,food quality positive,yes,98,105
1954,71,"Leon is an East Village gem : casual but hip , with well prepared basic French bistro fare , good specials , a warm and lively atmosphere .",specials,food quality,negative,food quality negative,no,0,0
1955,71,"Leon is an East Village gem : casual but hip , with well prepared basic French bistro fare , good specials , a warm and lively atmosphere .",specials,food quality,neutral,food quality neutral,no,0,0
1956,71,"Leon is an East Village gem : casual but hip , with well prepared basic French bistro fare , good specials , a warm and lively atmosphere .",atmosphere,ambience general,positive,ambience general positive,yes,127,136
1957,71,"Leon is an East Village gem : casual but hip , with well prepared basic French bistro fare , good specials , a warm and lively atmosphere .",atmosphere,ambience general,negative,ambience general negative,no,0,0
1958,71,"Leon is an East Village gem : casual but hip , with well prepared basic French bistro fare , good specials , a warm and lively atmosphere .",atmosphere,ambience general,neutral,ambience general neutral,no,0,0
1959,71,"Leon is an East Village gem : casual but hip , with well prepared basic French bistro fare , good specials , a warm and lively atmosphere .",French bistro fare,food quality,positive,food quality positive,yes,72,89
1960,71,"Leon is an East Village gem : casual but hip , with well prepared basic French bistro fare , good specials , a warm and lively atmosphere .",French bistro fare,food quality,negative,food quality negative,no,0,0
1961,71,"Leon is an East Village gem : casual but hip , with well prepared basic French bistro fare , good specials , a warm and lively atmosphere .",French bistro fare,food quality,neutral,food quality neutral,no,0,0
1962,75,This is by far my favorite place in the neighborhood .,place,restaurant general,positive,restaurant general positive,yes,27,31
1963,75,This is by far my favorite place in the neighborhood .,place,restaurant general,negative,restaurant general negative,no,0,0
1964,75,This is by far my favorite place in the neighborhood .,place,restaurant general,neutral,restaurant general neutral,no,0,0
1965,82,"We were worried we would have trouble getting in , but somehow managed to have a short wait .",wait,service general,positive,service general positive,yes,87,90
1966,82,"We were worried we would have trouble getting in , but somehow managed to have a short wait .",wait,service general,negative,service general negative,no,0,0
1967,82,"We were worried we would have trouble getting in , but somehow managed to have a short wait .",wait,service general,neutral,service general neutral,no,0,0
1968,92,Sauce was watery and the food didn't have much flavor .,Sauce,food quality,positive,food quality positive,no,0,0
1969,92,Sauce was watery and the food didn't have much flavor .,Sauce,food quality,negative,food quality negative,yes,0,4
1970,92,Sauce was watery and the food didn't have much flavor .,Sauce,food quality,neutral,food quality neutral,no,0,0
1971,92,Sauce was watery and the food didn't have much flavor .,food,food quality,positive,food quality positive,no,0,0
1972,92,Sauce was watery and the food didn't have much flavor .,food,food quality,negative,food quality negative,yes,25,28
1973,92,Sauce was watery and the food didn't have much flavor .,food,food quality,neutral,food quality neutral,no,0,0
1974,95,"Service was prompt , friendly and great .",Service,service general,positive,service general positive,yes,0,6
1975,95,"Service was prompt , friendly and great .",Service,service general,negative,service general negative,no,0,0
1976,95,"Service was prompt , friendly and great .",Service,service general,neutral,service general neutral,no,0,0
1977,97,"There was a small wait , but shorter than I expected .",wait,service general,positive,service general positive,yes,18,21
1978,97,"There was a small wait , but shorter than I expected .",wait,service general,negative,service general negative,no,0,0
1979,97,"There was a small wait , but shorter than I expected .",wait,service general,neutral,service general neutral,no,0,0
1980,106,first it took us a long time to find the place .,place,restaurant miscellaneous,positive,restaurant miscellaneous positive,no,0,0
1981,106,first it took us a long time to find the place .,place,restaurant miscellaneous,negative,restaurant miscellaneous negative,yes,41,45
1982,106,first it took us a long time to find the place .,place,restaurant miscellaneous,neutral,restaurant miscellaneous neutral,no,0,0
1983,110,First went here to enjoy their garden terrace .,garden terrace,ambience general,positive,ambience general positive,yes,31,44
1984,110,First went here to enjoy their garden terrace .,garden terrace,ambience general,negative,ambience general negative,no,0,0
1985,110,First went here to enjoy their garden terrace .,garden terrace,ambience general,neutral,ambience general neutral,no,0,0
1986,126,The drinks are always welll made and wine selection is fairly priced .,drinks,drinks quality,positive,drinks quality positive,yes,4,9
1987,126,The drinks are always welll made and wine selection is fairly priced .,drinks,drinks quality,negative,drinks quality negative,no,0,0
1988,126,The drinks are always welll made and wine selection is fairly priced .,drinks,drinks quality,neutral,drinks quality neutral,no,0,0
1989,126,The drinks are always welll made and wine selection is fairly priced .,wine selection,drinks prices,positive,drinks prices positive,yes,37,50
1990,126,The drinks are always welll made and wine selection is fairly priced .,wine selection,drinks prices,negative,drinks prices negative,no,0,0
1991,126,The drinks are always welll made and wine selection is fairly priced .,wine selection,drinks prices,neutral,drinks prices neutral,no,0,0
1992,130,"Raga's is a romantic , cozy restaurant .",Raga's,ambience general,positive,ambience general positive,yes,0,5
1993,130,"Raga's is a romantic , cozy restaurant .",Raga's,ambience general,negative,ambience general negative,no,0,0
1994,130,"Raga's is a romantic , cozy restaurant .",Raga's,ambience general,neutral,ambience general neutral,no,0,0
1995,135,"The waitress moved our table practically into the bathroom and when we asked to cancel our dinner orders because we did not want to eat sitting on the toilet , we were told no . . .",waitress,service general,positive,service general positive,no,0,0
1996,135,"The waitress moved our table practically into the bathroom and when we asked to cancel our dinner orders because we did not want to eat sitting on the toilet , we were told no . . .",waitress,service general,negative,service general negative,yes,4,11
1997,135,"The waitress moved our table practically into the bathroom and when we asked to cancel our dinner orders because we did not want to eat sitting on the toilet , we were told no . . .",waitress,service general,neutral,service general neutral,no,0,0
1998,148,By far the best salad I have had in a fast food restaurant .,salad,food quality,positive,food quality positive,yes,16,20
1999,148,By far the best salad I have had in a fast food restaurant .,salad,food quality,negative,food quality negative,no,0,0
2000,148,By far the best salad I have had in a fast food restaurant .,salad,food quality,neutral,food quality neutral,no,0,0
2001,151,"The chicken pot pie is excpetiona , the cheeseburger huge and delictable , and the service professional wan warm .",chicken pot pie,food quality,positive,food quality positive,yes,4,18
2002,151,"The chicken pot pie is excpetiona , the cheeseburger huge and delictable , and the service professional wan warm .",chicken pot pie,food quality,negative,food quality negative,no,0,0
2003,151,"The chicken pot pie is excpetiona , the cheeseburger huge and delictable , and the service professional wan warm .",chicken pot pie,food quality,neutral,food quality neutral,no,0,0
2004,151,"The chicken pot pie is excpetiona , the cheeseburger huge and delictable , and the service professional wan warm .",cheeseburger,food style_options,positive,food style_options positive,yes,40,51
2005,151,"The chicken pot pie is excpetiona , the cheeseburger huge and delictable , and the service professional wan warm .",cheeseburger,food style_options,negative,food style_options negative,no,0,0
2006,151,"The chicken pot pie is excpetiona , the cheeseburger huge and delictable , and the service professional wan warm .",cheeseburger,food style_options,neutral,food style_options neutral,no,0,0
2007,151,"The chicken pot pie is excpetiona , the cheeseburger huge and delictable , and the service professional wan warm .",cheeseburger,food quality,positive,food quality positive,yes,40,51
2008,151,"The chicken pot pie is excpetiona , the cheeseburger huge and delictable , and the service professional wan warm .",cheeseburger,food quality,negative,food quality negative,no,0,0
2009,151,"The chicken pot pie is excpetiona , the cheeseburger huge and delictable , and the service professional wan warm .",cheeseburger,food quality,neutral,food quality neutral,no,0,0
2010,151,"The chicken pot pie is excpetiona , the cheeseburger huge and delictable , and the service professional wan warm .",service,service general,positive,service general positive,yes,83,89
2011,151,"The chicken pot pie is excpetiona , the cheeseburger huge and delictable , and the service professional wan warm .",service,service general,negative,service general negative,no,0,0
2012,151,"The chicken pot pie is excpetiona , the cheeseburger huge and delictable , and the service professional wan warm .",service,service general,neutral,service general neutral,no,0,0
2013,157,The sake menu should not be overlooked !,sake menu,drinks style_options,positive,drinks style_options positive,yes,4,12
2014,157,The sake menu should not be overlooked !,sake menu,drinks style_options,negative,drinks style_options negative,no,0,0
2015,157,The sake menu should not be overlooked !,sake menu,drinks style_options,neutral,drinks style_options neutral,no,0,0
2016,164,"To sum it up : Service varies from good to mediorce , depending on which waiter you get ; generally it is just average Ok .",Service,service general,positive,service general positive,no,0,0
2017,164,"To sum it up : Service varies from good to mediorce , depending on which waiter you get ; generally it is just average Ok .",Service,service general,negative,service general negative,no,0,0
2018,164,"To sum it up : Service varies from good to mediorce , depending on which waiter you get ; generally it is just average Ok .",Service,service general,neutral,service general neutral,yes,15,21
2019,168,I have NEVER been disappointed in the Red Eye .,Red Eye,restaurant general,positive,restaurant general positive,yes,38,44
2020,168,I have NEVER been disappointed in the Red Eye .,Red Eye,restaurant general,negative,restaurant general negative,no,0,0
2021,168,I have NEVER been disappointed in the Red Eye .,Red Eye,restaurant general,neutral,restaurant general neutral,no,0,0
2022,171,You cannot go wrong at the Red Eye Grill .,Red Eye Grill,restaurant general,positive,restaurant general positive,yes,27,39
2023,171,You cannot go wrong at the Red Eye Grill .,Red Eye Grill,restaurant general,negative,restaurant general negative,no,0,0
2024,171,You cannot go wrong at the Red Eye Grill .,Red Eye Grill,restaurant general,neutral,restaurant general neutral,no,0,0
2025,179,I highly recommend visiting this restaurant and having dinner and drinks !,restaurant,restaurant general,positive,restaurant general positive,yes,33,42
2026,179,I highly recommend visiting this restaurant and having dinner and drinks !,restaurant,restaurant general,negative,restaurant general negative,no,0,0
2027,179,I highly recommend visiting this restaurant and having dinner and drinks !,restaurant,restaurant general,neutral,restaurant general neutral,no,0,0
2028,184,The bagel was huge .,bagel,food style_options,positive,food style_options positive,yes,4,8
2029,184,The bagel was huge .,bagel,food style_options,negative,food style_options negative,no,0,0
2030,184,The bagel was huge .,bagel,food style_options,neutral,food style_options neutral,no,0,0
2031,186,This was my frist time at Cafe St . Bart's and I must say how delicous the food and the service was .,food,food quality,positive,food quality positive,yes,75,78
2032,186,This was my frist time at Cafe St . Bart's and I must say how delicous the food and the service was .,food,food quality,negative,food quality negative,no,0,0
2033,186,This was my frist time at Cafe St . Bart's and I must say how delicous the food and the service was .,food,food quality,neutral,food quality neutral,no,0,0
2034,186,This was my frist time at Cafe St . Bart's and I must say how delicous the food and the service was .,service,service general,positive,service general positive,yes,88,94
