,sentence_id,sentence,target,category,polarity,category_polarity,entailed,start,end
720,1022,"great food , great wine list , great service in a great neighborhood . . .",neighborhood,location general,positive,location general positive,yes,56,67
721,1022,"great food , great wine list , great service in a great neighborhood . . .",neighborhood,location general,negative,location general negative,no,0,0
722,1022,"great food , great wine list , great service in a great neighborhood . . .",neighborhood,location general,neutral,location general neutral,no,0,0
723,1032,This place has great indian chinese food .,indian chinese food,food quality,positive,food quality positive,yes,21,39
724,1032,This place has great indian chinese food .,indian chinese food,food quality,negative,food quality negative,no,0,0
725,1032,This place has great indian chinese food .,indian chinese food,food quality,neutral,food quality neutral,no,0,0
726,1033,"Be prepared to wait , because the place is pretty tiny .",place,restaurant miscellaneous,positive,restaurant miscellaneous positive,no,0,0
727,1033,"Be prepared to wait , because the place is pretty tiny .",place,restaurant miscellaneous,negative,restaurant miscellaneous negative,yes,34,38
728,1033,"Be prepared to wait , because the place is pretty tiny .",place,restaurant miscellaneous,neutral,restaurant miscellaneous neutral,no,0,0
729,1054,The environment is very upscale and you will see a lot of rich guys with trophy wives or just highly paid escorts .,environment,ambience general,positive,ambience general positive,no,0,0
730,1054,The environment is very upscale and you will see a lot of rich guys with trophy wives or just highly paid escorts .,environment,ambience general,negative,ambience general negative,no,0,0
731,1054,The environment is very upscale and you will see a lot of rich guys with trophy wives or just highly paid escorts .,environment,ambience general,neutral,ambience general neutral,yes,4,14
732,1059,I literally just got back home after visiting Casa La Femme and was so offended by my visit felt it necessary to try and warn other diners who value their money and time .,Casa La Femme,restaurant general,positive,restaurant general positive,no,0,0
733,1059,I literally just got back home after visiting Casa La Femme and was so offended by my visit felt it necessary to try and warn other diners who value their money and time .,Casa La Femme,restaurant general,negative,restaurant general negative,yes,46,58
734,1059,I literally just got back home after visiting Casa La Femme and was so offended by my visit felt it necessary to try and warn other diners who value their money and time .,Casa La Femme,restaurant general,neutral,restaurant general neutral,no,0,0
735,1059,I literally just got back home after visiting Casa La Femme and was so offended by my visit felt it necessary to try and warn other diners who value their money and time .,Casa La Femme,restaurant prices,positive,restaurant prices positive,no,0,0
736,1059,I literally just got back home after visiting Casa La Femme and was so offended by my visit felt it necessary to try and warn other diners who value their money and time .,Casa La Femme,restaurant prices,negative,restaurant prices negative,yes,46,58
737,1059,I literally just got back home after visiting Casa La Femme and was so offended by my visit felt it necessary to try and warn other diners who value their money and time .,Casa La Femme,restaurant prices,neutral,restaurant prices neutral,no,0,0
738,1060,We did arrive late for our reservation so I can not complain too much about the wait for a table .,wait,service general,positive,service general positive,no,0,0
739,1060,We did arrive late for our reservation so I can not complain too much about the wait for a table .,wait,service general,negative,service general negative,no,0,0
740,1060,We did arrive late for our reservation so I can not complain too much about the wait for a table .,wait,service general,neutral,service general neutral,yes,80,83
741,1068,I would not expect this for a $55 dinner .,dinner,food quality,positive,food quality positive,no,0,0
742,1068,I would not expect this for a $55 dinner .,dinner,food quality,negative,food quality negative,yes,34,39
743,1068,I would not expect this for a $55 dinner .,dinner,food quality,neutral,food quality neutral,no,0,0
744,1068,I would not expect this for a $55 dinner .,dinner,food prices,positive,food prices positive,no,0,0
745,1068,I would not expect this for a $55 dinner .,dinner,food prices,negative,food prices negative,yes,34,39
746,1068,I would not expect this for a $55 dinner .,dinner,food prices,neutral,food prices neutral,no,0,0
747,1076,"The lobster knuckles (special of the day) were ok , but pretty tasteless .",lobster knuckles,food style_options,positive,food style_options positive,no,0,0
748,1076,"The lobster knuckles (special of the day) were ok , but pretty tasteless .",lobster knuckles,food style_options,negative,food style_options negative,no,0,0
749,1076,"The lobster knuckles (special of the day) were ok , but pretty tasteless .",lobster knuckles,food style_options,neutral,food style_options neutral,yes,4,19
750,1076,"The lobster knuckles (special of the day) were ok , but pretty tasteless .",lobster knuckles,food quality,positive,food quality positive,no,0,0
751,1076,"The lobster knuckles (special of the day) were ok , but pretty tasteless .",lobster knuckles,food quality,negative,food quality negative,yes,4,19
752,1076,"The lobster knuckles (special of the day) were ok , but pretty tasteless .",lobster knuckles,food quality,neutral,food quality neutral,no,0,0
753,1080,I heard the lobster roll was excellent .,lobster roll,food quality,positive,food quality positive,yes,12,23
754,1080,I heard the lobster roll was excellent .,lobster roll,food quality,negative,food quality negative,no,0,0
755,1080,I heard the lobster roll was excellent .,lobster roll,food quality,neutral,food quality neutral,no,0,0
756,1083,Great Indian food,Indian food,food quality,positive,food quality positive,yes,6,16
757,1083,Great Indian food,Indian food,food quality,negative,food quality negative,no,0,0
758,1083,Great Indian food,Indian food,food quality,neutral,food quality neutral,no,0,0
759,1097,"It wasn't as if this restaurant had any major bragging points before hand , but now it's simply repulsive .",restaurant,restaurant general,positive,restaurant general positive,no,0,0
760,1097,"It wasn't as if this restaurant had any major bragging points before hand , but now it's simply repulsive .",restaurant,restaurant general,negative,restaurant general negative,yes,21,30
761,1097,"It wasn't as if this restaurant had any major bragging points before hand , but now it's simply repulsive .",restaurant,restaurant general,neutral,restaurant general neutral,no,0,0
762,1100,The service was spectacular as the waiter knew everything about the menu and his recommendations were amazing !,service,service general,positive,service general positive,yes,4,10
763,1100,The service was spectacular as the waiter knew everything about the menu and his recommendations were amazing !,service,service general,negative,service general negative,no,0,0
764,1100,The service was spectacular as the waiter knew everything about the menu and his recommendations were amazing !,service,service general,neutral,service general neutral,no,0,0
765,1100,The service was spectacular as the waiter knew everything about the menu and his recommendations were amazing !,waiter,service general,positive,service general positive,yes,35,40
766,1100,The service was spectacular as the waiter knew everything about the menu and his recommendations were amazing !,waiter,service general,negative,service general negative,no,0,0
767,1100,The service was spectacular as the waiter knew everything about the menu and his recommendations were amazing !,waiter,service general,neutral,service general neutral,no,0,0
768,1104,The nakgi-bokum was horrible .,nakgi-bokum,food quality,positive,food quality positive,no,0,0
769,1104,The nakgi-bokum was horrible .,nakgi-bokum,food quality,negative,food quality negative,yes,4,14
770,1104,The nakgi-bokum was horrible .,nakgi-bokum,food quality,neutral,food quality neutral,no,0,0
771,1157,"A different server enhanced the fun , dumping our entrees in front of us halfway through our appetizer (which was delicious) .",server,service general,positive,service general positive,no,0,0
772,1157,"A different server enhanced the fun , dumping our entrees in front of us halfway through our appetizer (which was delicious) .",server,service general,negative,service general negative,yes,12,17
773,1157,"A different server enhanced the fun , dumping our entrees in front of us halfway through our appetizer (which was delicious) .",server,service general,neutral,service general neutral,no,0,0
774,1157,"A different server enhanced the fun , dumping our entrees in front of us halfway through our appetizer (which was delicious) .",appetizer,food quality,positive,food quality positive,yes,93,101
775,1157,"A different server enhanced the fun , dumping our entrees in front of us halfway through our appetizer (which was delicious) .",appetizer,food quality,negative,food quality negative,no,0,0
776,1157,"A different server enhanced the fun , dumping our entrees in front of us halfway through our appetizer (which was delicious) .",appetizer,food quality,neutral,food quality neutral,no,0,0
777,1201,"My father had the flank steak which was very good , and my mother had the swordfish .",flank steak,food quality,positive,food quality positive,yes,18,28
778,1201,"My father had the flank steak which was very good , and my mother had the swordfish .",flank steak,food quality,negative,food quality negative,no,0,0
779,1201,"My father had the flank steak which was very good , and my mother had the swordfish .",flank steak,food quality,neutral,food quality neutral,no,0,0
780,1207,Great Atmosphere,Atmosphere,ambience general,positive,ambience general positive,yes,6,15
781,1207,Great Atmosphere,Atmosphere,ambience general,negative,ambience general negative,no,0,0
782,1207,Great Atmosphere,Atmosphere,ambience general,neutral,ambience general neutral,no,0,0
783,1223,"I was shocked that my friends wanted to stay after the waitress said , ""can I help you"" and ""how many are in your party . """,waitress,service general,positive,service general positive,no,0,0
784,1223,"I was shocked that my friends wanted to stay after the waitress said , ""can I help you"" and ""how many are in your party . """,waitress,service general,negative,service general negative,yes,55,62
785,1223,"I was shocked that my friends wanted to stay after the waitress said , ""can I help you"" and ""how many are in your party . """,waitress,service general,neutral,service general neutral,no,0,0
786,0,"Judging from previous posts this used to be a good place , but not any longer .",place,restaurant general,positive,restaurant general positive,no,0,0
787,0,"Judging from previous posts this used to be a good place , but not any longer .",place,restaurant general,negative,restaurant general negative,yes,51,55
788,0,"Judging from previous posts this used to be a good place , but not any longer .",place,restaurant general,neutral,restaurant general neutral,no,0,0
789,14,"Service was devine , oysters where a sensual as they come , and the price can't be beat ! ! !",Service,service general,positive,service general positive,yes,0,6
790,14,"Service was devine , oysters where a sensual as they come , and the price can't be beat ! ! !",Service,service general,negative,service general negative,no,0,0
791,14,"Service was devine , oysters where a sensual as they come , and the price can't be beat ! ! !",Service,service general,neutral,service general neutral,no,0,0
792,14,"Service was devine , oysters where a sensual as they come , and the price can't be beat ! ! !",oysters,food quality,positive,food quality positive,yes,21,27
793,14,"Service was devine , oysters where a sensual as they come , and the price can't be beat ! ! !",oysters,food quality,negative,food quality negative,no,0,0
794,14,"Service was devine , oysters where a sensual as they come , and the price can't be beat ! ! !",oysters,food quality,neutral,food quality neutral,no,0,0
795,16,"Everything is always cooked to perfection , the service is excellent , the decor cool and understated .",service,service general,positive,service general positive,yes,48,54
796,16,"Everything is always cooked to perfection , the service is excellent , the decor cool and understated .",service,service general,negative,service general negative,no,0,0
797,16,"Everything is always cooked to perfection , the service is excellent , the decor cool and understated .",service,service general,neutral,service general neutral,no,0,0
798,16,"Everything is always cooked to perfection , the service is excellent , the decor cool and understated .",decor,ambience general,positive,ambience general positive,yes,75,79
799,16,"Everything is always cooked to perfection , the service is excellent , the decor cool and understated .",decor,ambience general,negative,ambience general negative,no,0,0
800,16,"Everything is always cooked to perfection , the service is excellent , the decor cool and understated .",decor,ambience general,neutral,ambience general neutral,no,0,0
801,17,I had the duck breast special on my last visit and it was incredible .,duck breast special,food quality,positive,food quality positive,yes,10,28
802,17,I had the duck breast special on my last visit and it was incredible .,duck breast special,food quality,negative,food quality negative,no,0,0
803,17,I had the duck breast special on my last visit and it was incredible .,duck breast special,food quality,neutral,food quality neutral,no,0,0
804,29,Ambiance- relaxed and stylish .,Ambiance,ambience general,positive,ambience general positive,yes,0,7
805,29,Ambiance- relaxed and stylish .,Ambiance,ambience general,negative,ambience general negative,no,0,0
806,29,Ambiance- relaxed and stylish .,Ambiance,ambience general,neutral,ambience general neutral,no,0,0
807,33,"i happen to have a policy that goes along with a little bit of self-respect , which includes not letting a waiter intimidate me , i . e . make me feel bad asking for trivialities like water , or the check .",waiter,service general,positive,service general positive,no,0,0
808,33,"i happen to have a policy that goes along with a little bit of self-respect , which includes not letting a waiter intimidate me , i . e . make me feel bad asking for trivialities like water , or the check .",waiter,service general,negative,service general negative,yes,107,112
809,33,"i happen to have a policy that goes along with a little bit of self-respect , which includes not letting a waiter intimidate me , i . e . make me feel bad asking for trivialities like water , or the check .",waiter,service general,neutral,service general neutral,no,0,0
810,35,Food is great .,Food,food quality,positive,food quality positive,yes,0,3
811,35,Food is great .,Food,food quality,negative,food quality negative,no,0,0
812,35,Food is great .,Food,food quality,neutral,food quality neutral,no,0,0
813,36,Service is top notch .,Service,service general,positive,service general positive,yes,0,6
814,36,Service is top notch .,Service,service general,negative,service general negative,no,0,0
815,36,Service is top notch .,Service,service general,neutral,service general neutral,no,0,0
816,43,The Prix Fixe menu is worth every penny and you get more than enough (both in quantity AND quality) .,Prix Fixe menu,food quality,positive,food quality positive,yes,4,17
817,43,The Prix Fixe menu is worth every penny and you get more than enough (both in quantity AND quality) .,Prix Fixe menu,food quality,negative,food quality negative,no,0,0
818,43,The Prix Fixe menu is worth every penny and you get more than enough (both in quantity AND quality) .,Prix Fixe menu,food quality,neutral,food quality neutral,no,0,0
819,43,The Prix Fixe menu is worth every penny and you get more than enough (both in quantity AND quality) .,Prix Fixe menu,food style_options,positive,food style_options positive,yes,4,17
820,43,The Prix Fixe menu is worth every penny and you get more than enough (both in quantity AND quality) .,Prix Fixe menu,food style_options,negative,food style_options negative,no,0,0
821,43,The Prix Fixe menu is worth every penny and you get more than enough (both in quantity AND quality) .,Prix Fixe menu,food style_options,neutral,food style_options neutral,no,0,0
822,43,The Prix Fixe menu is worth every penny and you get more than enough (both in quantity AND quality) .,Prix Fixe menu,food prices,positive,food prices positive,yes,4,17
823,43,The Prix Fixe menu is worth every penny and you get more than enough (both in quantity AND quality) .,Prix Fixe menu,food prices,negative,food prices negative,no,0,0
824,43,The Prix Fixe menu is worth every penny and you get more than enough (both in quantity AND quality) .,Prix Fixe menu,food prices,neutral,food prices neutral,no,0,0
825,60,The pizza is overpriced and soggy .,pizza,food quality,positive,food quality positive,no,0,0
826,60,The pizza is overpriced and soggy .,pizza,food quality,negative,food quality negative,yes,4,8
827,60,The pizza is overpriced and soggy .,pizza,food quality,neutral,food quality neutral,no,0,0
828,60,The pizza is overpriced and soggy .,pizza,food prices,positive,food prices positive,no,0,0
829,60,The pizza is overpriced and soggy .,pizza,food prices,negative,food prices negative,yes,4,8
830,60,The pizza is overpriced and soggy .,pizza,food prices,neutral,food prices neutral,no,0,0
831,66,My wife had the fried shrimp which are huge and loved it .,fried shrimp,food style_options,positive,food style_options positive,yes,16,27
832,66,My wife had the fried shrimp which are huge and loved it .,fried shrimp,food style_options,negative,food style_options negative,no,0,0
833,66,My wife had the fried shrimp which are huge and loved it .,fried shrimp,food style_options,neutral,food style_options neutral,no,0,0
834,66,My wife had the fried shrimp which are huge and loved it .,fried shrimp,food quality,positive,food quality positive,yes,16,27
835,66,My wife had the fried shrimp which are huge and loved it .,fried shrimp,food quality,negative,food quality negative,no,0,0
836,66,My wife had the fried shrimp which are huge and loved it .,fried shrimp,food quality,neutral,food quality neutral,no,0,0
837,81,"We have been to this place many times , and always have great food , wine , and service .",food,food quality,positive,food quality positive,yes,62,65
838,81,"We have been to this place many times , and always have great food , wine , and service .",food,food quality,negative,food quality negative,no,0,0
839,81,"We have been to this place many times , and always have great food , wine , and service .",food,food quality,neutral,food quality neutral,no,0,0
840,81,"We have been to this place many times , and always have great food , wine , and service .",wine,drinks quality,positive,drinks quality positive,yes,69,72
841,81,"We have been to this place many times , and always have great food , wine , and service .",wine,drinks quality,negative,drinks quality negative,no,0,0
842,81,"We have been to this place many times , and always have great food , wine , and service .",wine,drinks quality,neutral,drinks quality neutral,no,0,0
843,81,"We have been to this place many times , and always have great food , wine , and service .",service,service general,positive,service general positive,yes,80,86
844,81,"We have been to this place many times , and always have great food , wine , and service .",service,service general,negative,service general negative,no,0,0
845,81,"We have been to this place many times , and always have great food , wine , and service .",service,service general,neutral,service general neutral,no,0,0
846,84,"When we sat , we got great and fast service .",service,service general,positive,service general positive,yes,36,42
847,84,"When we sat , we got great and fast service .",service,service general,negative,service general negative,no,0,0
848,84,"When we sat , we got great and fast service .",service,service general,neutral,service general neutral,no,0,0
849,86,Make sure you try this place as often as you can .,place,restaurant general,positive,restaurant general positive,yes,23,27
850,86,Make sure you try this place as often as you can .,place,restaurant general,negative,restaurant general negative,no,0,0
851,86,Make sure you try this place as often as you can .,place,restaurant general,neutral,restaurant general neutral,no,0,0
852,87,This is a fun restaurant to go to .,restaurant,restaurant general,positive,restaurant general positive,yes,14,23
853,87,This is a fun restaurant to go to .,restaurant,restaurant general,negative,restaurant general negative,no,0,0
854,87,This is a fun restaurant to go to .,restaurant,restaurant general,neutral,restaurant general neutral,no,0,0
855,89,But the pizza is way to expensive .,pizza,food prices,positive,food prices positive,no,0,0
856,89,But the pizza is way to expensive .,pizza,food prices,negative,food prices negative,yes,8,12
857,89,But the pizza is way to expensive .,pizza,food prices,neutral,food prices neutral,no,0,0
858,99,This is the best sushi in new york city - hands down .,sushi,food quality,positive,food quality positive,yes,17,21
859,99,This is the best sushi in new york city - hands down .,sushi,food quality,negative,food quality negative,no,0,0
860,99,This is the best sushi in new york city - hands down .,sushi,food quality,neutral,food quality neutral,no,0,0
861,100,The place is small and cramped but the food is fantastic .,place,ambience general,positive,ambience general positive,no,0,0
862,100,The place is small and cramped but the food is fantastic .,place,ambience general,negative,ambience general negative,yes,4,8
863,100,The place is small and cramped but the food is fantastic .,place,ambience general,neutral,ambience general neutral,no,0,0
864,100,The place is small and cramped but the food is fantastic .,food,food quality,positive,food quality positive,yes,39,42
865,100,The place is small and cramped but the food is fantastic .,food,food quality,negative,food quality negative,no,0,0
866,100,The place is small and cramped but the food is fantastic .,food,food quality,neutral,food quality neutral,no,0,0
867,104,"The atmosphere isn't the greatest , but I suppose that's how they keep the prices down .",atmosphere,ambience general,positive,ambience general positive,no,0,0
868,104,"The atmosphere isn't the greatest , but I suppose that's how they keep the prices down .",atmosphere,ambience general,negative,ambience general negative,no,0,0
869,104,"The atmosphere isn't the greatest , but I suppose that's how they keep the prices down .",atmosphere,ambience general,neutral,ambience general neutral,yes,4,13
870,129,Downstairs lounge is always a good attraction,Downstairs lounge,ambience general,positive,ambience general positive,yes,0,16
871,129,Downstairs lounge is always a good attraction,Downstairs lounge,ambience general,negative,ambience general negative,no,0,0
872,129,Downstairs lounge is always a good attraction,Downstairs lounge,ambience general,neutral,ambience general neutral,no,0,0
873,133,The bar is very well stocked with interesting beers and well priced wines .,bar,drinks style_options,positive,drinks style_options positive,yes,4,6
874,133,The bar is very well stocked with interesting beers and well priced wines .,bar,drinks style_options,negative,drinks style_options negative,no,0,0
875,133,The bar is very well stocked with interesting beers and well priced wines .,bar,drinks style_options,neutral,drinks style_options neutral,no,0,0
876,133,The bar is very well stocked with interesting beers and well priced wines .,beers,drinks style_options,positive,drinks style_options positive,yes,46,50
877,133,The bar is very well stocked with interesting beers and well priced wines .,beers,drinks style_options,negative,drinks style_options negative,no,0,0
878,133,The bar is very well stocked with interesting beers and well priced wines .,beers,drinks style_options,neutral,drinks style_options neutral,no,0,0
879,133,The bar is very well stocked with interesting beers and well priced wines .,wines,drinks prices,positive,drinks prices positive,yes,68,72
880,133,The bar is very well stocked with interesting beers and well priced wines .,wines,drinks prices,negative,drinks prices negative,no,0,0
881,133,The bar is very well stocked with interesting beers and well priced wines .,wines,drinks prices,neutral,drinks prices neutral,no,0,0
882,142,The outdoor atmosphere of sitting on the sidewalk watching the world go by 50 feet away on 6th avenue on a cool evening was wonderful .,outdoor atmosphere,location general,positive,location general positive,yes,4,21
883,142,The outdoor atmosphere of sitting on the sidewalk watching the world go by 50 feet away on 6th avenue on a cool evening was wonderful .,outdoor atmosphere,location general,negative,location general negative,no,0,0
884,142,The outdoor atmosphere of sitting on the sidewalk watching the world go by 50 feet away on 6th avenue on a cool evening was wonderful .,outdoor atmosphere,location general,neutral,location general neutral,no,0,0
885,146,"Two complaints- their appetizer selection stinks , it would be nice to get some mozzarella sticks on the menu .",appetizer selection,food style_options,positive,food style_options positive,no,0,0
886,146,"Two complaints- their appetizer selection stinks , it would be nice to get some mozzarella sticks on the menu .",appetizer selection,food style_options,negative,food style_options negative,yes,22,40
887,146,"Two complaints- their appetizer selection stinks , it would be nice to get some mozzarella sticks on the menu .",appetizer selection,food style_options,neutral,food style_options neutral,no,0,0
888,153,The food options rule .,food,food style_options,positive,food style_options positive,yes,4,7
889,153,The food options rule .,food,food style_options,negative,food style_options negative,no,0,0
890,153,The food options rule .,food,food style_options,neutral,food style_options neutral,no,0,0
891,185,The workers there also absolutely load the bagel with cream cheese (gets a little messy) .,bagel,food style_options,positive,food style_options positive,no,0,0
892,185,The workers there also absolutely load the bagel with cream cheese (gets a little messy) .,bagel,food style_options,negative,food style_options negative,yes,43,47
893,185,The workers there also absolutely load the bagel with cream cheese (gets a little messy) .,bagel,food style_options,neutral,food style_options neutral,no,0,0
894,197,The price is reasonable although the service is poor .,service,service general,positive,service general positive,no,0,0
895,197,The price is reasonable although the service is poor .,service,service general,negative,service general negative,yes,37,43
896,197,The price is reasonable although the service is poor .,service,service general,neutral,service general neutral,no,0,0
897,200,"the salads are delicious , both refreshing and very spicy .",salads,food quality,positive,food quality positive,yes,4,9
898,200,"the salads are delicious , both refreshing and very spicy .",salads,food quality,negative,food quality negative,no,0,0
899,200,"the salads are delicious , both refreshing and very spicy .",salads,food quality,neutral,food quality neutral,no,0,0
900,214,"They have it all -- great price , food , and service .",food,food quality,positive,food quality positive,yes,34,37
901,214,"They have it all -- great price , food , and service .",food,food quality,negative,food quality negative,no,0,0
902,214,"They have it all -- great price , food , and service .",food,food quality,neutral,food quality neutral,no,0,0
903,214,"They have it all -- great price , food , and service .",service,service general,positive,service general positive,yes,45,51
904,214,"They have it all -- great price , food , and service .",service,service general,negative,service general negative,no,0,0
905,214,"They have it all -- great price , food , and service .",service,service general,neutral,service general neutral,no,0,0
906,217,The takeout is great too since they give high quality tupperware as well .,takeout,service general,positive,service general positive,yes,4,10
907,217,The takeout is great too since they give high quality tupperware as well .,takeout,service general,negative,service general negative,no,0,0
908,217,The takeout is great too since they give high quality tupperware as well .,takeout,service general,neutral,service general neutral,no,0,0
909,231,Mine was a little burnt but still delicious with goat cheese and panchetta (raddichio was kind of bitter though) .,raddichio,food quality,positive,food quality positive,no,0,0
910,231,Mine was a little burnt but still delicious with goat cheese and panchetta (raddichio was kind of bitter though) .,raddichio,food quality,negative,food quality negative,yes,76,84
911,231,Mine was a little burnt but still delicious with goat cheese and panchetta (raddichio was kind of bitter though) .,raddichio,food quality,neutral,food quality neutral,no,0,0
912,239,"Pizza is terrific , as is homemade pasta .",Pizza,food quality,positive,food quality positive,yes,0,4
913,239,"Pizza is terrific , as is homemade pasta .",Pizza,food quality,negative,food quality negative,no,0,0
914,239,"Pizza is terrific , as is homemade pasta .",Pizza,food quality,neutral,food quality neutral,no,0,0
915,239,"Pizza is terrific , as is homemade pasta .",homemade pasta,food quality,positive,food quality positive,yes,26,39
916,239,"Pizza is terrific , as is homemade pasta .",homemade pasta,food quality,negative,food quality negative,no,0,0
917,239,"Pizza is terrific , as is homemade pasta .",homemade pasta,food quality,neutral,food quality neutral,no,0,0
918,262,Somehow working the italian charm with constant mille grazie does not constitute proper service .,service,service general,positive,service general positive,no,0,0
919,262,Somehow working the italian charm with constant mille grazie does not constitute proper service .,service,service general,negative,service general negative,yes,88,94
920,262,Somehow working the italian charm with constant mille grazie does not constitute proper service .,service,service general,neutral,service general neutral,no,0,0
921,268,One of us actually liked the expresso - that's it .,expresso,drinks quality,positive,drinks quality positive,yes,29,36
922,268,One of us actually liked the expresso - that's it .,expresso,drinks quality,negative,drinks quality negative,no,0,0
923,268,One of us actually liked the expresso - that's it .,expresso,drinks quality,neutral,drinks quality neutral,no,0,0
924,272,Their tuna tartar appetizer is to die for .,tuna tartar appetizer,food quality,positive,food quality positive,yes,6,26
925,272,Their tuna tartar appetizer is to die for .,tuna tartar appetizer,food quality,negative,food quality negative,no,0,0
926,272,Their tuna tartar appetizer is to die for .,tuna tartar appetizer,food quality,neutral,food quality neutral,no,0,0
927,299,Problem is nothing at Prune is particularly memorable .,Prune,restaurant general,positive,restaurant general positive,no,0,0
928,299,Problem is nothing at Prune is particularly memorable .,Prune,restaurant general,negative,restaurant general negative,yes,22,26
929,299,Problem is nothing at Prune is particularly memorable .,Prune,restaurant general,neutral,restaurant general neutral,no,0,0
930,309,"The food however , is what one might expect .",food,food quality,positive,food quality positive,no,0,0
931,309,"The food however , is what one might expect .",food,food quality,negative,food quality negative,yes,4,7
932,309,"The food however , is what one might expect .",food,food quality,neutral,food quality neutral,no,0,0
933,321,Ess-A-Bagel (either by Sty-town or midtown) is by far the best bagel in NY .,bagel,food quality,positive,food quality positive,yes,63,67
934,321,Ess-A-Bagel (either by Sty-town or midtown) is by far the best bagel in NY .,bagel,food quality,negative,food quality negative,no,0,0
935,321,Ess-A-Bagel (either by Sty-town or midtown) is by far the best bagel in NY .,bagel,food quality,neutral,food quality neutral,no,0,0
936,400,It 's a rather cramped and busy restaurant and it closes early .,restaurant,restaurant miscellaneous,positive,restaurant miscellaneous positive,no,0,0
937,400,It 's a rather cramped and busy restaurant and it closes early .,restaurant,restaurant miscellaneous,negative,restaurant miscellaneous negative,yes,32,41
938,400,It 's a rather cramped and busy restaurant and it closes early .,restaurant,restaurant miscellaneous,neutral,restaurant miscellaneous neutral,no,0,0
939,400,It 's a rather cramped and busy restaurant and it closes early .,restaurant,ambience general,positive,ambience general positive,no,0,0
940,400,It 's a rather cramped and busy restaurant and it closes early .,restaurant,ambience general,negative,ambience general negative,yes,32,41
941,400,It 's a rather cramped and busy restaurant and it closes early .,restaurant,ambience general,neutral,ambience general neutral,no,0,0
942,405,LLOOVVE THIS PLACE .,PLACE,restaurant general,positive,restaurant general positive,yes,13,17
943,405,LLOOVVE THIS PLACE .,PLACE,restaurant general,negative,restaurant general negative,no,0,0
944,405,LLOOVVE THIS PLACE .,PLACE,restaurant general,neutral,restaurant general neutral,no,0,0
945,410,Mermaid Inn is an overall good restaurant with really good seafood .,seafood,food quality,positive,food quality positive,yes,59,65
946,410,Mermaid Inn is an overall good restaurant with really good seafood .,seafood,food quality,negative,food quality negative,no,0,0
947,410,Mermaid Inn is an overall good restaurant with really good seafood .,seafood,food quality,neutral,food quality neutral,no,0,0
948,410,Mermaid Inn is an overall good restaurant with really good seafood .,Mermaid Inn,restaurant general,positive,restaurant general positive,yes,0,10
949,410,Mermaid Inn is an overall good restaurant with really good seafood .,Mermaid Inn,restaurant general,negative,restaurant general negative,no,0,0
950,410,Mermaid Inn is an overall good restaurant with really good seafood .,Mermaid Inn,restaurant general,neutral,restaurant general neutral,no,0,0
951,414,The only fallback on this restaurant is the prices .,restaurant,restaurant prices,positive,restaurant prices positive,no,0,0
952,414,The only fallback on this restaurant is the prices .,restaurant,restaurant prices,negative,restaurant prices negative,yes,26,35
953,414,The only fallback on this restaurant is the prices .,restaurant,restaurant prices,neutral,restaurant prices neutral,no,0,0
954,432,I almost hesititate to write a review because the atmosphere was so great and I would hate for it too become to crowded .,atmosphere,ambience general,positive,ambience general positive,yes,50,59
955,432,I almost hesititate to write a review because the atmosphere was so great and I would hate for it too become to crowded .,atmosphere,ambience general,negative,ambience general negative,no,0,0
956,432,I almost hesititate to write a review because the atmosphere was so great and I would hate for it too become to crowded .,atmosphere,ambience general,neutral,ambience general neutral,no,0,0
957,458,"I have tried to make reservations , but both times , the hostess didn't have my name .",hostess,service general,positive,service general positive,no,0,0
958,458,"I have tried to make reservations , but both times , the hostess didn't have my name .",hostess,service general,negative,service general negative,yes,57,63
959,458,"I have tried to make reservations , but both times , the hostess didn't have my name .",hostess,service general,neutral,service general neutral,no,0,0
960,461,"From the spectacular caviar to the hospitable waitstaff , I felt like royalty and enjoyed every second of it .",caviar,food quality,positive,food quality positive,yes,21,26
961,461,"From the spectacular caviar to the hospitable waitstaff , I felt like royalty and enjoyed every second of it .",caviar,food quality,negative,food quality negative,no,0,0
962,461,"From the spectacular caviar to the hospitable waitstaff , I felt like royalty and enjoyed every second of it .",caviar,food quality,neutral,food quality neutral,no,0,0
963,461,"From the spectacular caviar to the hospitable waitstaff , I felt like royalty and enjoyed every second of it .",waitstaff,service general,positive,service general positive,yes,46,54
964,461,"From the spectacular caviar to the hospitable waitstaff , I felt like royalty and enjoyed every second of it .",waitstaff,service general,negative,service general negative,no,0,0
965,461,"From the spectacular caviar to the hospitable waitstaff , I felt like royalty and enjoyed every second of it .",waitstaff,service general,neutral,service general neutral,no,0,0
966,471,"Overall , excellent restaurant !",restaurant,restaurant general,positive,restaurant general positive,yes,20,29
967,471,"Overall , excellent restaurant !",restaurant,restaurant general,negative,restaurant general negative,no,0,0
968,471,"Overall , excellent restaurant !",restaurant,restaurant general,neutral,restaurant general neutral,no,0,0
969,510,She was very helpful in suggesting us drinks and helped us in ordering a lot of good dishes since we knew nothing about Indian food .,dishes,food quality,positive,food quality positive,yes,85,90
970,510,She was very helpful in suggesting us drinks and helped us in ordering a lot of good dishes since we knew nothing about Indian food .,dishes,food quality,negative,food quality negative,no,0,0
971,510,She was very helpful in suggesting us drinks and helped us in ordering a lot of good dishes since we knew nothing about Indian food .,dishes,food quality,neutral,food quality neutral,no,0,0
